ID,Date_time,Pitch_angle,Hub_temperature,Generator_converter_speed,Generator_speed,Generator_bearing_1_temperature,Generator_bearing_2_temperature,Generator_stator_temperature,Gearbox_bearing_1_temperature,Gearbox_bearing_2_temperature,Gearbox_inlet_temperature,Gearbox_oil_sump_temperature,Nacelle_angle,Nacelle_temperature,Absolute_wind_direction,Outdoor_temperature,Grid_frequency,Grid_voltage,Rotor_speed,Rotor_bearing_temperature,Absolute_wind_direction_c,Nacelle_angle_c,TARGET
594955,135236.0,44.990002,25.0,53.189999,52.27,43.380001,41.560001,59.400002,53.48,56.009998,52.0,55.950001,319.37,30.379999,315.95001,14.45,50.009998,691.85999,0.5,33.580002,315.95001,319.37,-3.95900011
594961,135242.0,44.990002,24.51,32.709999,31.59,43.200001,42.299999,57.450001,48.360001,52.529999,48.049999,54.16,319.37,29.469999,281.62,14.74,49.990002,689.44,0.23999999,31.879999,281.62,319.37,-3.85999989
594967,135248.0,-0.97000003,24.030001,1047.61,1048.42,41.580002,39.650002,54.009998,53.23,54.93,51.66,53.0,274.37,30.66,280.32999,14.68,50.0,689.29999,9.96,31.309999,280.32999,274.37,118.713
594973,135254.0,-1.0,25.0,942.03003,942.60999,45.189999,42.310001,63.580002,56.07,57.060001,52.639999,53.779999,274.37,31.719999,276.64999,15.27,50.0,687.28998,8.9499998,32.689999,276.64999,274.37,49.00599890000001
594979,135260.0,-0.68000001,24.809999,954.67999,955.28998,39.330002,38.52,56.419998,52.080002,53.18,51.139999,52.450001,274.37,26.940001,278.54001,15.46,50.0,688.08002,9.0699997,31.969999,278.54001,274.37,20.285000000000004
594985,135266.0,44.990002,25.0,110.12,109.3,43.360001,41.439999,58.509998,50.139999,51.610001,50.490002,51.84,310.59,31.290001,309.06,15.98,50.0,694.78003,1.03,31.860001,309.06,310.59,-3.255
594991,135272.0,-1.0,25.0,929.89001,930.40997,45.459999,43.259998,65.050003,55.139999,56.150002,51.25,52.509998,277.66,29.51,279.32999,17.35,49.970001,694.65997,8.8299999,32.279999,279.32999,277.66,50.4690011
594997,135278.0,12.91,25.0,694.40997,694.58002,42.889999,41.689999,62.029999,55.25,56.220001,51.720001,52.849998,277.66,31.049999,276.73001,19.18,49.970001,694.15997,6.5999999,32.77,276.73001,277.66,11.628000000000002
595003,135284.0,44.990002,25.99,138.75,137.87,43.82,43.209999,63.610001,52.599998,54.360001,50.130001,52.450001,262.66,26.66,243.74001,21.959999,49.990002,693.97998,1.3,32.470001,243.74001,262.66,-5.784999890000001
595009,135290.0,4.3800001,26.0,860.46997,860.87,40.889999,40.93,54.509998,52.470001,53.369999,50.169998,51.27,267.78,31.26,273.10999,23.030001,49.990002,695.0,8.1800003,31.66,273.10999,267.78,38.14900000000001
595015,135296.0,-1.0,26.0,1477.4301,1478.62,46.68,43.889999,62.540001,64.120003,66.68,54.07,55.119999,271.20999,35.299999,274.14999,20.799999,50.009998,700.08002,14.06,33.259998,274.14999,271.20999,440.27600000000007
595021,135302.0,-1.0,26.0,1326.05,1327.01,43.93,41.689999,60.75,65.25,68.760002,51.630001,58.310001,268.88,31.65,272.03,20.209999,50.009998,698.73999,12.62,35.439999,272.03,268.88,309.76101100000005
595027,135308.0,-1.0,26.0,1455.08,1456.27,43.52,39.619999,60.669998,63.720001,67.860001,55.950001,57.139999,288.87,26.059999,277.47,18.52,50.009998,699.07001,13.85,36.169998,277.47,288.87,415.27298900000005
595033,135314.0,-1.0,26.0,1076.54,1077.15,47.150002,43.060001,64.269997,63.48,66.510002,57.779999,59.389999,298.51001,28.370001,294.81,17.620001,49.990002,698.5,10.23,36.220001,294.81,298.51001,134.333
595039,135320.0,-1.0,26.0,1169.99,1170.75,45.880001,41.830002,62.68,60.84,65.910004,50.509998,57.869999,313.88,31.27,310.31,16.91,50.0,695.45001,11.12,35.810001,310.31,313.88,190.73
595045,135326.0,-1.0,26.0,1631.53,1633.22,42.18,38.130001,59.639999,67.110001,71.010002,57.709999,59.220001,313.88,25.629999,323.01999,16.379999,49.970001,693.98999,15.54,35.880001,323.01999,313.88,612.1840000000001
595051,135332.0,-1.0,26.0,1412.71,1414.1,47.91,41.540001,64.93,65.610001,68.919998,57.290001,58.650002,354.48999,29.209999,357.76999,16.41,49.950001,692.82001,13.45,36.139999,357.76999,354.48999,374.28701100000006
595057,135338.0,-1.0,26.0,926.17999,926.83002,46.27,42.869999,64.300003,59.860001,61.5,56.98,58.400002,6.5599999,31.870001,351.22,16.889999,50.0,692.52002,8.79,35.880001,351.22,6.5599999,-1.539
595063,135344.0,-1.0,26.0,1290.14,1291.34,42.77,40.34,60.389999,62.68,66.370003,57.040001,58.580002,341.32001,30.24,343.5,16.370001,49.98,695.54999,12.27,35.150002,343.5,341.32001,272.295
595069,135350.0,-1.0,25.700001,1621.36,1623.1801,41.650002,38.310001,59.07,61.049999,68.080002,49.139999,55.619999,353.39001,25.91,351.57999,15.23,49.970001,695.60999,15.45,35.639999,351.57999,353.39001,596.993
595075,135356.0,-1.0,25.0,1698.6899,1700.59,41.740002,36.779999,61.220001,66.940002,70.989998,56.419998,57.580002,353.39001,22.200001,1.47,15.0,49.98,697.81,16.190001,36.5,1.47,353.39001,693.408033
595081,135362.0,-1.0,25.0,1792.27,1794.36,40.599998,36.66,60.740002,62.599998,70.790001,46.830002,55.610001,353.39001,21.15,349.78,13.94,49.990002,700.38,17.09,36.82,349.78,353.39001,852.149033
595087,135368.0,-1.0,24.0,1531.16,1532.8101,46.880001,39.509998,64.879997,65.18,68.580002,55.77,56.939999,353.39001,27.940001,354.54001,13.79,49.990002,698.40997,14.58,37.439999,354.54001,353.39001,492.129989
595093,135374.0,-1.0,24.0,1249.2,1250.3101,46.32,41.189999,63.029999,63.700001,66.82,57.200001,58.849998,10.95,30.860001,4.8499999,13.58,50.009998,697.38,11.88,36.73,4.8499999,10.95,241.418
595099,135380.0,-1.0,24.0,926.53003,927.09003,42.099998,39.41,60.400002,59.700001,62.049999,56.73,58.259998,3.27,28.01,18.809999,13.77,50.040001,694.16998,8.8000002,35.799999,18.809999,3.27,42.615002200000006
595105,135386.0,-1.0,24.0,1004.2,1004.9,39.549999,37.400002,58.82,59.880001,63.099998,56.27,58.09,330.34,23.52,352.69,13.61,50.0,691.71002,9.54,34.700001,352.69,330.34,97.175
595111,135392.0,44.98,24.0,103.69,102.77,43.900002,41.259998,58.82,53.02,55.240002,54.150002,55.810001,17.540001,30.799999,9.2799997,15.55,50.049999,691.09003,0.97000003,33.25,9.2799997,17.540001,-3.4970000000000003
595117,135398.0,44.98,24.0,123.4,122.7,44.84,42.209999,59.869999,53.290001,55.220001,53.32,54.93,320.45999,31.969999,319.12,15.41,50.0,690.15002,1.16,32.549999,319.12,320.45999,-2.9690000000000003
595123,135404.0,-1.0,24.0,940.58002,941.15002,45.799999,43.93,64.440002,56.209999,57.290001,53.27,54.540001,338.73999,32.610001,296.44,17.34,50.009998,692.84003,8.9300003,32.459999,296.44,338.73999,53.7140022
595129,135410.0,22.870001,24.0,635.96002,635.94,39.939999,40.139999,56.470001,51.860001,53.509998,51.419998,53.0,299.41,30.32,279.95999,17.190001,49.98,694.26001,6.0300002,31.73,279.95999,299.41,56.21099780000001
595135,135416.0,-1.0,24.0,1260.08,1261.08,46.299999,43.939999,64.220001,60.360001,62.639999,54.0,55.310001,287.54001,33.57,280.92999,18.73,49.98,698.15997,11.98,33.040001,280.92999,287.54001,272.41600000000005
595141,135422.0,-1.0,24.0,1323.1,1324.12,44.639999,42.169998,61.52,63.619999,66.690002,56.34,57.599998,267.78,32.599998,277.28,17.73,49.990002,698.19,12.59,34.07,277.28,267.78,299.47600000000006
595147,135428.0,-1.0,24.0,979.46997,979.96002,42.389999,41.220001,59.98,61.240002,63.57,56.560001,58.16,290.10999,30.719999,244.42,19.5,49.990002,698.13,9.3000002,34.400002,244.42,290.10999,76.5829989
595153,135434.0,-1.0,24.32,1197.83,1198.65,41.150002,40.02,59.369999,62.700001,66.699997,57.310001,59.099998,267.78,26.82,273.92001,18.76,49.98,697.89001,11.39,34.439999,273.92001,267.78,205.997989
595159,135440.0,-1.0,25.0,930.65997,931.09998,44.02,42.549999,63.419998,60.369999,62.540001,57.169998,58.779999,320.45999,27.040001,318.17999,18.26,50.0,696.31,8.8400002,34.459999,318.17999,320.45999,33.837
595165,135446.0,44.990002,25.0,117.78,116.95,41.689999,41.369999,57.830002,54.869999,57.040001,55.119999,56.91,313.88,31.82,308.32999,17.889999,50.0,697.53003,1.11,33.450001,308.32999,313.88,-2.52900011
595171,135452.0,-1.0,25.0,1150.29,1151.09,45.099998,42.68,60.98,61.880001,65.059998,56.139999,57.599998,313.88,33.240002,316.12,16.620001,49.990002,693.69,10.93,33.209999,316.12,313.88,180.060011
595177,135458.0,-1.0,25.0,1242.52,1243.5699,40.5,39.380001,58.459999,61.700001,65.529999,56.27,57.869999,313.88,27.83,331.66,15.8,50.0,693.14001,11.82,33.529999,331.66,313.88,236.556011
595183,135464.0,-1.0,25.0,1012.34,1013.09,42.529999,40.77,62.27,60.080002,62.73,55.380001,57.68,313.88,24.309999,324.79001,15.27,50.0,690.31,9.6199999,33.610001,324.79001,313.88,100.7610022
595189,135470.0,-1.0,25.0,949.16998,949.83002,45.349998,43.150002,64.519997,59.830002,61.650002,56.23,57.700001,328.14999,31.049999,337.28,15.0,49.98,690.71997,9.0200005,33.720001,337.28,328.14999,70.203
595195,135476.0,-1.0,25.0,1004.53,1005.29,42.5,41.009998,61.759998,60.110001,62.389999,55.900002,57.43,333.88,29.5,356.5,14.52,49.950001,695.90997,9.54,33.529999,356.5,333.88,97.1860022
595201,135482.0,-1.0,24.559999,926.35999,927.0,39.130001,38.810001,59.09,56.98,58.549999,55.220001,56.619999,343.92001,26.73,19.67,14.17,49.990002,697.12,8.8000002,33.259998,19.67,343.92001,-6.48899978
595207,135488.0,-1.0,24.02,1008.0,1008.75,39.16,38.810001,60.66,57.990002,60.639999,54.310001,56.200001,3.27,21.799999,4.8299999,13.6,49.939999,690.34998,9.5799999,32.799999,4.8299999,3.27,99.1
595213,135494.0,-1.0,24.0,1096.77,1097.63,44.720001,42.029999,64.459999,59.950001,62.689999,55.169998,56.709999,3.27,30.01,9.1499996,13.48,49.959999,690.75,10.42,33.099998,9.1499996,3.27,144.92600000000002
595219,135500.0,-1.0,24.0,1105.0699,1105.95,42.66,40.290001,61.610001,60.25,63.689999,55.419998,56.950001,3.27,28.74,17.0,13.09,49.98,691.53998,10.5,33.099998,17.0,3.27,148.82
595225,135506.0,-1.0,24.0,983.72998,984.38,39.66,37.919998,58.709999,59.02,61.720001,55.16,56.740002,23.030001,25.700001,29.450001,12.9,49.990002,693.65002,9.3400002,33.040001,29.450001,23.030001,87.5940011
595231,135512.0,-1.0,24.0,929.03998,929.59003,39.77,38.099998,61.139999,56.700001,59.189999,53.73,55.849998,23.030001,20.57,22.620001,12.68,49.990002,693.98999,8.8199997,32.549999,22.620001,23.030001,51.8329989
595237,135518.0,-1.0,24.0,926.37,926.92999,43.150002,41.549999,64.68,56.32,57.82,54.040001,55.400002,23.030001,28.889999,31.02,12.85,50.0,695.23999,8.79,32.790001,31.02,23.030001,18.701000000000004
595243,135524.0,44.98,23.110001,90.43,89.419998,39.490002,39.07,58.310001,51.349998,53.5,51.689999,53.869999,40.59,28.75,25.030001,12.9,50.009998,695.88,0.83999997,31.969999,25.030001,40.59,-4.399000220000001
595249,135530.0,44.98,22.559999,75.339996,74.339996,41.200001,38.919998,54.560001,48.299999,50.080002,49.849998,51.759998,23.030001,30.24,41.57,13.11,50.02,693.84998,0.69999999,30.41,41.57,23.030001,-4.355000220000001
595255,135536.0,44.98,22.0,98.620003,97.699997,40.91,37.57,51.279999,46.59,48.16,48.709999,50.0,20.83,29.18,15.2,13.31,50.0,692.79999,0.93000001,29.389999,15.2,20.83,-4.223000110000001
595261,135542.0,44.98,22.0,89.459999,88.470001,39.950001,36.290001,48.490002,45.200001,46.669998,47.099998,48.439999,22.049999,28.57,49.880001,13.89,49.990002,689.47998,0.83999997,28.6,49.880001,22.049999,-4.267000000000001
595267,135548.0,44.98,22.0,99.900002,98.949997,38.82,34.880001,45.720001,44.200001,45.470001,45.619999,47.23,28.51,28.290001,35.110001,14.44,50.0,687.14001,0.94,28.0,35.110001,28.51,-4.025
595273,135554.0,44.98,22.0,97.629997,96.690002,37.549999,33.509998,43.099998,43.369999,44.490002,44.459999,46.169998,45.419998,28.030001,14.16,15.14,50.009998,687.5,0.91000003,27.559999,14.16,45.419998,-4.322
595279,135560.0,44.98,22.01,98.239998,97.220001,36.310001,32.57,40.84,42.509998,43.59,43.209999,45.200001,42.299999,27.879999,38.360001,15.31,49.990002,690.17999,0.92000002,27.09,38.360001,42.299999,-3.57399989
595285,135566.0,44.98,22.99,132.34,131.37,35.060001,32.240002,39.169998,41.490002,42.599998,42.200001,44.139999,34.0,27.700001,31.34,16.540001,50.009998,691.20001,1.24,26.6,31.34,34.0,-2.72699989
595291,135572.0,44.98,23.0,65.010002,63.970001,34.16,32.0,37.860001,40.220001,41.549999,40.860001,43.080002,65.290001,27.110001,17.48,15.99,50.009998,690.38,0.61000001,26.290001,17.48,65.290001,-2.98
595297,135578.0,44.98,23.0,35.529999,33.720001,33.060001,32.009998,37.049999,38.380001,40.52,38.259998,42.150002,0.13,26.35,40.369999,16.629999,50.0,689.81,0.27000001,25.9,40.369999,0.13,-2.3640000000000003
595303,135584.0,44.98,23.040001,79.610001,78.589996,32.209999,31.4,35.919998,39.07,39.919998,39.720001,41.419998,59.23,26.709999,71.230003,16.940001,50.0,690.76001,0.74000001,25.700001,71.230003,59.23,-2.8260001100000003
595309,135590.0,44.98,23.51,107.4,106.4,31.65,30.889999,34.650002,38.68,39.5,39.360001,40.799999,44.849998,26.879999,56.700001,17.07,50.0,690.48999,1.0,25.610001,56.700001,44.849998,-3.05699989
595315,135596.0,-1.01,23.860001,929.0,929.57001,31.24,30.629999,39.700001,46.880001,45.66,41.389999,42.619999,49.369999,26.549999,46.619999,16.530001,50.009998,689.66998,8.8199997,26.389999,46.619999,49.369999,29.216998900000004
595321,135602.0,-1.01,24.0,1007.33,1008.03,36.41,35.82,52.25,51.200001,51.599998,43.599998,44.599998,25.219999,28.57,23.879999,18.43,49.990002,691.22998,9.5699997,28.18,23.879999,25.219999,99.0670011
595327,135608.0,-1.01,24.0,928.70001,929.39001,42.639999,41.560001,62.689999,51.439999,51.849998,45.16,46.09,58.150002,30.33,45.380001,15.48,49.959999,688.71002,8.8199997,29.219999,45.380001,58.150002,57.486997800000005
595333,135614.0,-1.01,24.0,1154.12,1155.17,40.919998,39.450001,59.419998,55.049999,56.959999,47.23,48.57,58.150002,28.58,43.759998,14.24,49.990002,688.37,10.97,30.02,43.759998,58.150002,179.862
595339,135620.0,-1.01,24.0,1116.16,1117.13,43.540001,40.080002,62.57,57.09,59.34,49.799999,50.970001,58.150002,23.93,42.450001,13.72,49.950001,689.58002,10.61,30.809999,42.450001,58.150002,155.002011
595345,135626.0,-1.01,24.0,1058.8199,1059.65,45.07,41.450001,63.740002,56.73,58.889999,50.580002,51.799999,58.150002,30.219999,55.790001,13.8,49.93,691.33002,10.06,31.379999,55.790001,58.150002,123.795
595351,135632.0,-1.01,23.32,1090.1,1090.99,42.110001,39.32,60.07,57.830002,60.630001,51.5,52.830002,58.150002,28.709999,52.970001,13.55,49.990002,695.21997,10.36,31.639999,52.970001,58.150002,140.24
595357,135638.0,-1.01,23.02,977.40997,978.09998,39.630001,37.349998,59.360001,56.200001,58.349998,51.48,53.080002,58.150002,22.620001,60.389999,13.41,49.970001,691.56,9.29,31.41,60.389999,58.150002,84.7119978
595363,135644.0,-1.01,23.0,967.07001,967.72998,45.34,41.459999,64.779999,56.630001,58.27,52.18,53.459999,58.150002,29.4,58.220001,13.31,49.970001,690.10999,9.1899996,31.9,58.220001,58.150002,80.2789989
595369,135650.0,-1.01,23.0,1029.79,1030.55,41.959999,38.970001,60.77,57.119999,59.34,52.34,53.619999,58.150002,28.469999,58.459999,13.2,50.0,692.21002,9.7799997,31.700001,58.459999,58.150002,108.9889978
595375,135656.0,-1.01,23.0,926.42999,926.98999,38.59,36.689999,58.759998,54.790001,56.900002,51.77,53.150002,58.150002,23.0,54.57,13.0,50.009998,689.20001,8.8000002,31.34,54.57,58.150002,55.650000000000006
595381,135662.0,-1.01,22.85,926.31,927.02002,44.709999,41.279999,65.010002,55.060001,56.209999,51.98,53.200001,58.150002,27.9,49.27,13.05,50.02,691.64001,8.8000002,31.68,49.27,58.150002,36.8180011
595387,135668.0,-1.01,22.15,926.28003,927.01001,41.400002,39.189999,61.279999,54.68,56.360001,51.57,52.84,58.150002,28.030001,41.900002,13.22,50.009998,694.65997,8.8000002,31.52,41.900002,58.150002,53.351
595393,135674.0,44.98,22.809999,108.07,107.24,37.98,37.25,58.23,51.189999,52.919998,50.68,52.18,35.099998,24.91,33.380001,14.12,50.0,690.62,1.02,31.059999,33.380001,35.099998,-4.377000220000001
595399,135680.0,44.98,22.68,50.029999,48.959999,39.689999,38.75,55.189999,45.529999,48.669998,44.369999,50.110001,35.099998,28.09,72.290001,15.11,49.98,690.42999,0.46000001,29.209999,72.290001,35.099998,-3.739
595405,135686.0,44.98,23.0,54.66,53.630001,39.259998,39.0,52.279999,44.240002,46.560001,43.82,48.48,76.809998,28.959999,79.82,17.51,50.009998,693.71997,0.50999999,28.200001,79.82,76.809998,-2.881
595411,135692.0,44.98,23.66,55.130001,53.82,38.169998,38.900002,50.299999,42.720001,45.0,43.310001,46.98,93.339996,29.129999,87.800003,18.299999,49.98,690.84998,0.49000001,27.6,87.800003,93.339996,-3.1450000000000005
595417,135698.0,44.98,24.0,81.779999,80.93,37.27,38.099998,47.860001,42.970001,44.099998,43.919998,45.869999,65.110001,30.049999,75.029999,19.68,49.98,691.26001,0.76999998,27.32,75.029999,65.110001,-2.7930001100000004
595423,135704.0,-1.0,24.0,926.29999,926.84998,36.91,37.509998,48.689999,48.75,48.299999,45.540001,46.5,84.290001,30.559999,86.550003,20.629999,49.970001,689.97998,8.79,27.77,86.550003,84.290001,-4.5639997800000005
595429,135710.0,5.77,24.290001,734.57001,734.84003,38.150002,38.77,48.099998,45.119999,45.18,44.330002,45.459999,77.900002,31.629999,62.209999,21.9,49.959999,686.90997,6.9699998,27.92,62.209999,77.900002,-3.211
595435,135716.0,44.98,25.0,22.02,20.41,38.5,39.529999,46.09,42.889999,44.07,41.580002,44.529999,77.900002,31.870001,121.36,23.34,49.959999,690.13,0.16,27.85,121.36,77.900002,-2.1220000000000003
595441,135722.0,44.98,26.0,18.73,16.67,37.950001,39.330002,45.189999,40.950001,42.779999,40.369999,43.48,89.980003,31.92,53.150002,24.190001,49.990002,689.67999,0.14,27.6,53.150002,89.980003,-2.1
595447,135728.0,44.98,26.0,52.619999,51.150002,37.389999,38.759998,44.139999,40.32,42.0,40.630001,42.810001,99.849998,32.41,93.309998,25.209999,50.0,691.92999,0.47,27.690001,93.309998,99.849998,-2.331
595453,135734.0,44.98,26.0,23.1,20.99,37.0,38.32,43.16,40.279999,41.540001,40.48,42.490002,157.97,32.689999,141.5,24.99,49.990002,689.64001,0.17,27.9,141.5,157.97,-2.20999989
595459,135740.0,44.98,27.01,9.3900003,6.9299998,36.709999,38.18,42.41,39.700001,41.009998,39.740002,41.849998,145.95,32.799999,125.31,25.82,49.990002,689.54999,0.039999999,28.15,125.31,145.95,-2.111
595465,135746.0,44.98,27.77,67.989998,67.190002,36.5,37.900002,41.669998,39.59,40.700001,39.849998,41.400002,85.589996,32.799999,71.449997,28.309999,49.990002,692.35999,0.63999999,28.299999,71.449997,85.589996,-2.30900011
595471,135752.0,44.98,28.0,132.62,131.91,36.400002,37.099998,40.490002,40.360001,40.900002,40.59,41.400002,77.900002,33.290001,68.779999,23.190001,49.959999,690.0,1.25,28.5,68.779999,77.900002,-2.8370001100000004
595477,135758.0,44.98,28.0,147.99001,147.21001,36.119999,35.919998,38.68,40.700001,40.91,40.41,41.34,77.900002,32.279999,66.82,21.870001,49.970001,690.63,1.39,28.5,66.82,77.900002,-2.8920000000000003
595483,135764.0,-1.0,28.0,953.29999,953.95001,35.18,34.580002,39.75,46.98,46.360001,41.650002,42.689999,77.900002,31.1,60.27,21.42,49.93,692.41998,9.0500002,28.889999,60.27,77.900002,73.4260044
595489,135770.0,-1.0,28.0,1071.05,1071.7,39.419998,38.279999,53.650002,52.860001,52.939999,44.82,45.619999,70.220001,31.870001,73.660004,19.98,49.959999,696.32001,10.18,30.76,73.660004,70.220001,131.16500000000002
595495,135776.0,-1.0,28.0,1134.66,1135.42,46.66,43.400002,63.880001,56.57,57.599998,48.049999,48.950001,70.220001,34.02,70.970001,19.280001,49.959999,697.53003,10.78,32.349998,70.970001,70.220001,165.60601100000002
595645,135926.0,-1.0,32.0,1233.09,1233.85,46.720001,44.16,62.860001,64.260002,67.68,57.720001,59.349998,110.83,31.530001,116.11,24.34,49.970001,691.28998,11.72,37.810001,116.11,110.83,228.943989
595651,135932.0,-1.0,32.0,1314.84,1315.76,47.48,42.490002,62.450001,60.73,65.489998,50.73,56.439999,131.67999,33.5,134.59,22.309999,49.970001,692.28003,12.51,38.41,134.59,131.67999,290.97298900000004
595657,135938.0,-1.0,31.860001,1277.12,1278.01,43.799999,40.639999,59.560001,63.060001,66.169998,56.029999,57.580002,156.37,29.209999,189.49001,21.370001,50.0,693.56,12.15,38.529999,189.49001,156.37,286.232
595663,135944.0,-1.0,31.0,1651.46,1652.9399,46.009998,42.049999,62.639999,60.040001,67.129997,47.93,55.5,148.3,27.75,145.25999,20.27,50.009998,694.40997,15.73,38.73,145.25999,148.3,673.1680000000001
595669,135950.0,-1.0,31.0,1680.61,1682.17,43.830002,42.279999,62.869999,65.290001,71.010002,49.27,57.18,182.67,26.59,192.27,19.59,50.009998,694.45001,16.01,39.799999,192.27,182.67,676.0389890000001
595675,135956.0,-1.0,31.0,1798.12,1799.92,41.84,41.310001,63.599998,66.269997,71.480003,48.919998,56.610001,188.75999,25.280001,190.38,19.75,50.0,701.71997,17.139999,40.599998,190.38,188.75999,1110.0
595681,135962.0,-0.91000003,30.040001,1797.7,1799.42,37.25,39.689999,61.369999,66.160004,70.989998,48.669998,55.880001,203.03,23.92,207.94,19.51,50.009998,700.83002,17.129999,41.0,207.94,203.03,1291.643
595687,135968.0,-1.0,29.99,1787.52,1789.1801,42.330002,40.860001,64.589996,65.650002,71.089996,48.630001,55.810001,216.2,25.190001,216.62,19.219999,49.98,697.12,17.040001,41.459999,216.62,216.2,1015.686011
595693,135974.0,-1.0,29.0,1794.67,1796.37,45.369999,42.790001,65.040001,70.57,72.639999,54.549999,59.400002,230.46001,31.33,234.03999,18.9,49.990002,695.09003,17.110001,41.740002,234.03999,230.46001,1224.345
595699,135980.0,-1.0,29.0,1420.59,1421.72,44.689999,42.34,61.16,65.940002,68.699997,57.32,58.689999,230.46001,32.529999,220.53,19.84,50.0,691.08002,13.52,41.200001,220.53,230.46001,384.066
595705,135986.0,-1.0,29.0,1199.89,1200.6801,42.650002,40.299999,59.139999,58.189999,63.880001,49.189999,55.43,230.46001,29.4,219.62,22.219999,49.98,697.34998,11.41,40.07,219.62,230.46001,209.353
595711,135992.0,-1.0,29.0,1239.2,1240.0699,44.599998,41.68,61.880001,63.259998,66.739998,56.84,58.490002,217.28999,27.84,220.82001,21.0,49.98,700.53998,11.78,39.459999,220.82001,217.28999,234.642
595717,135998.0,-1.0,29.0,1074.45,1075.09,47.380001,44.41,65.0,62.790001,65.389999,57.720001,59.150002,217.28999,31.15,227.97,21.110001,49.959999,689.88,10.21,39.119999,227.97,217.28999,137.083
595723,136004.0,-1.0,29.0,1060.74,1061.35,45.939999,42.119999,62.209999,57.529999,62.23,49.720001,56.639999,242.53999,32.560001,258.70001,20.809999,50.0,688.71002,10.08,38.900002,258.70001,242.53999,125.885
595729,136010.0,-1.0,29.0,962.65997,963.15002,42.939999,40.130001,60.84,58.57,60.459999,54.98,56.52,269.98001,26.559999,263.64999,20.379999,49.990002,689.58002,9.1400003,38.139999,263.64999,269.98001,58.09200110000001
595735,136016.0,-1.0,29.0,1217.54,1218.39,47.290001,44.389999,64.93,62.869999,65.989998,56.84,58.060001,251.89,31.67,225.38,20.35,50.009998,692.75,11.58,38.139999,225.38,251.89,224.28000000000003
595741,136022.0,-1.0,29.0,976.51001,977.01001,46.09,44.150002,62.93,61.200001,62.650002,56.950001,58.259998,234.85001,34.299999,243.87,21.4,50.0,690.53003,9.2700005,38.119999,243.87,234.85001,81.3130022
595747,136028.0,-1.0,29.0,1026.51,1027.09,44.529999,43.029999,60.889999,63.09,65.68,58.09,59.599998,234.85001,33.299999,237.92999,21.26,49.990002,697.19,9.75,38.189999,237.92999,234.85001,103.7530033
595753,136034.0,-1.0,29.0,1206.99,1207.83,42.709999,41.389999,59.330002,61.240002,65.059998,55.220001,56.720001,234.85001,30.52,235.5,20.6,49.98,700.14001,11.48,38.099998,235.5,234.85001,215.227011
595759,136040.0,-1.0,29.0,1026.5699,1027.15,43.380001,41.349998,60.869999,62.450001,65.550003,56.869999,58.689999,219.49001,26.950001,221.19,19.629999,49.98,696.95001,9.75,37.959999,221.19,219.49001,108.8789989
595765,136046.0,-1.0,29.0,1346.4399,1347.49,47.32,43.540001,64.559998,61.419998,67.029999,49.509998,57.580002,219.49001,29.889999,229.37,19.34,49.959999,699.01001,12.81,38.0,229.37,219.49001,315.98701100000005
595771,136052.0,-1.0,29.0,1248.9301,1249.83,47.650002,43.400002,63.009998,63.639999,66.540001,56.490002,57.970001,231.56,34.619999,215.96001,19.5,49.970001,692.34003,11.88,38.400002,215.96001,231.56,240.372989
595777,136058.0,-1.0,28.870001,1327.63,1328.66,44.650002,41.759998,60.060001,65.080002,68.339996,58.43,59.799999,211.81,32.57,213.83,19.280001,49.959999,693.16998,12.63,38.16,213.83,211.81,300.69698900000003
595783,136064.0,-1.0,28.23,1794.36,1796.1899,44.48,40.34,62.610001,64.330002,70.760002,48.790001,56.5,227.17,26.07,221.17999,19.77,49.959999,695.75,17.1,38.57,221.17999,227.17,852.0389890000001
595789,136070.0,-1.0,28.0,1789.54,1791.5,43.919998,40.07,63.59,65.040001,70.93,48.810001,56.02,215.10001,25.66,221.75999,19.15,49.970001,694.17999,17.059999,39.799999,221.75999,215.10001,842.9750000000001
595795,136076.0,-1.0,28.0,1567.85,1569.47,47.830002,43.189999,64.559998,68.849998,71.239998,58.080002,59.209999,215.10001,32.98,219.25999,18.639999,49.959999,692.53998,14.93,40.209999,219.25999,215.10001,532.7420000000001
595801,136082.0,-1.0,27.879999,1588.5,1590.15,46.040001,40.889999,62.779999,64.410004,69.25,51.279999,57.09,228.27,30.73,229.33,19.15,49.990002,692.95001,15.13,40.09,229.33,228.27,556.3809890000001
595807,136088.0,-1.0,27.219999,1715.58,1717.4399,43.700001,40.549999,60.720001,69.5,72.339996,58.139999,59.490002,227.17,30.67,225.46001,19.559999,50.009998,694.65997,16.35,40.080002,225.46001,227.17,717.9270110000001
595813,136094.0,-1.0,27.0,1396.9301,1398.28,45.380001,40.400002,62.150002,61.009998,66.260002,53.48,56.099998,227.17,26.120001,227.14,19.280001,50.0,691.77002,13.3,39.66,227.14,227.17,360.888989
595819,136100.0,-1.0,27.0,1618.42,1620.13,48.52,42.240002,64.18,66.010002,70.279999,52.669998,58.220001,219.49001,32.669998,212.19,19.549999,50.0,692.83002,15.42,39.900002,212.19,219.49001,593.2750000000001
595825,136106.0,-1.0,27.0,1027.26,1028.02,46.290001,42.290001,61.869999,61.93,64.209999,55.82,57.32,219.49001,32.700001,206.7,19.01,50.02,688.35999,9.7600002,39.41,206.7,219.49001,108.3840022
